Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"REPS1","RALBP1 Associated Eps Domain Containing 1","Protein Coding","39","GC06M138903","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REPS1"
"PPA2","Inorganic Pyrophosphatase 2","Protein Coding","40","GC04M105369","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPA2"
"SMC5","Structural Maintenance Of Chromosomes 5","Protein Coding","37","GC09P070258","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMC5"
"LEO1","LEO1 Homolog, Paf1/RNA Polymerase II Complex Component","Protein Coding","36","GC15M059798","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEO1"
"FKBP15","FKBP Prolyl Isomerase 15","Protein Coding","34","GC09M113161","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP15"
"MYO3A","Myosin IIIA","Protein Coding","41","GC10P025934","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO3A"
"SELENOO","Selenoprotein O","Protein Coding","26","GC22P050201","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENOO"
"MICU1","Mitochondrial Calcium Uptake 1","Protein Coding","39","GC10M072367","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MICU1"
"CPNE8","Copine 8","Protein Coding","35","GC12M038646","0.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPNE8"
"PYCR1","Pyrroline-5-Carboxylate Reductase 1","Protein Coding","46","GC17M081932","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYCR1"
"TSC22D1","TSC22 Domain Family Member 1","Protein Coding","40","GC13M044432","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC22D1"
"MYT1L","Myelin Transcription Factor 1 Like","Protein Coding","41","GC02M001789","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYT1L"
"ELF5","E74 Like ETS Transcription Factor 5","Protein Coding","36","GC11M034500","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELF5"
"RP2","RP2 Activator Of ARL3 GTPase","Protein Coding","42","GC0XP046836","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RP2"
"SYN3","Synapsin III","Protein Coding","41","GC22M032512","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYN3"
"IMPG2","Interphotoreceptor Matrix Proteoglycan 2","Protein Coding","38","GC03M101222","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IMPG2"
"SLC39A10","Solute Carrier Family 39 Member 10","Protein Coding","39","GC02P195575","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A10"
"TIMP4","TIMP Metallopeptidase Inhibitor 4","Protein Coding","41","GC03M012153","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP4"
"ZNF544","Zinc Finger Protein 544","Protein Coding","34","GC19P058228","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF544"
"TMEM159","Transmembrane Protein 159","Protein Coding","34","GC16P021158","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM159"
"TELO2","Telomere Maintenance 2","Protein Coding","39","GC16P001493","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TELO2"
"RNPEP","Arginyl Aminopeptidase","Protein Coding","40","GC01P201982","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNPEP"
"MYOF","Myoferlin","Protein Coding","39","GC10M093306","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYOF"
"SLC6A20","Solute Carrier Family 6 Member 20","Protein Coding","41","GC03M045755","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A20"
"PEX26","Peroxisomal Biogenesis Factor 26","Protein Coding","41","GC22P018079","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PEX26"
"MT1DP","Metallothionein 1D, Pseudogene","Pseudogene","21","GC16P056643","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT1DP"
"F11R","F11 Receptor","Protein Coding","43","GC01M160995","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F11R"
"MID2","Midline 2","Protein Coding","41","GC0XP107825","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MID2"
"ZFX","Zinc Finger Protein X-Linked","Protein Coding","38","GC0XP024148","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFX"
"CERS6","Ceramide Synthase 6","Protein Coding","37","GC02P168455","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CERS6"
"PKNOX1","PBX/Knotted 1 Homeobox 1","Protein Coding","41","GC21P042974","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKNOX1"
"PPP4R2","Protein Phosphatase 4 Regulatory Subunit 2","Protein Coding","35","GC03P072996","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP4R2"
"BARHL1","BarH Like Homeobox 1","Protein Coding","34","GC09P132582","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BARHL1"
"GDF7","Growth Differentiation Factor 7","Protein Coding","38","GC02P020666","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF7"
"GTPBP2","GTP Binding Protein 2","Protein Coding","37","GC06M043605","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTPBP2"
"CLIC5","Chloride Intracellular Channel 5","Protein Coding","42","GC06M045848","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLIC5"
"NOL9","Nucleolar Protein 9","Protein Coding","33","GC01M006522","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOL9"
"TRIB1","Tribbles Pseudokinase 1","Protein Coding","38","GC08P125430","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIB1"
"BRD9","Bromodomain Containing 9","Protein Coding","37","GC05M000857","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRD9"
"GDE1","Glycerophosphodiester Phosphodiesterase 1","Protein Coding","35","GC16M019513","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDE1"
"MED13L","Mediator Complex Subunit 13L","Protein Coding","39","GC12M115953","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED13L"
"CCDC97","Coiled-Coil Domain Containing 97","Protein Coding","32","GC19P041310","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC97"
"PAX8-AS1","PAX8 Antisense RNA 1","RNA Gene","15","GC02P113211","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX8-AS1"
"LINC01016","Long Intergenic Non-Protein Coding RNA 1016","RNA Gene","12","GC06M041412","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01016"
"SLC38A1","Solute Carrier Family 38 Member 1","Protein Coding","42","GC12M046183","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC38A1"
"HARS2","Histidyl-TRNA Synthetase 2, Mitochondrial","Protein Coding","42","GC05P142900","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HARS2"
"EPC1","Enhancer Of Polycomb Homolog 1","Protein Coding","38","GC10M032268","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPC1"
"KCNJ12","Potassium Inwardly Rectifying Channel Subfamily J Member 12","Protein Coding","43","GC17P026157","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ12"
"ABCG4","ATP Binding Cassette Subfamily G Member 4","Protein Coding","40","GC11P119150","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCG4"
"CRISP3","Cysteine Rich Secretory Protein 3","Protein Coding","38","GC06M049727","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRISP3"
"DNAH10","Dynein Axonemal Heavy Chain 10","Protein Coding","35","GC12P123762","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAH10"
"TUBGCP5","Tubulin Gamma Complex Associated Protein 5","Protein Coding","33","GC15M022983","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBGCP5"
"NPHS2","NPHS2 Stomatin Family Member, Podocin","Protein Coding","41","GC01M179519","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPHS2"
"TPPP3","Tubulin Polymerization Promoting Protein Family Member 3","Protein Coding","36","GC16M067389","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPPP3"
"NBPF14","NBPF Member 14","Protein Coding","26","GC01M148531","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NBPF14"
"ULK2","Unc-51 Like Autophagy Activating Kinase 2","Protein Coding","43","GC17M019841","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ULK2"
"PRTG","Protogenin","Protein Coding","38","GC15M055611","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRTG"
"SLC5A3","Solute Carrier Family 5 Member 3","Protein Coding","42","GC21P034109","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC5A3"
"PLXDC2","Plexin Domain Containing 2","Protein Coding","37","GC10P019769","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLXDC2"
"TRMT1","TRNA Methyltransferase 1","Protein Coding","41","GC19M013104","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRMT1"
"FAM168A","Family With Sequence Similarity 168 Member A","Protein Coding","34","GC11M073400","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM168A"
"GABRA5","Gamma-Aminobutyric Acid Type A Receptor Subunit Alpha5","Protein Coding","45","GC15P026866","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRA5"
"HLX","H2.0 Like Homeobox","Protein Coding","39","GC01P220879","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLX"
"MAP3K11","Mitogen-Activated Protein Kinase Kinase Kinase 11","Protein Coding","47","GC11M065598","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP3K11"
"CBWD2","COBW Domain Containing 2","Protein Coding","27","GC02P114908","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBWD2"
"ACAA1","Acetyl-CoA Acyltransferase 1","Protein Coding","43","GC03M038103","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACAA1"
"OAZ1","Ornithine Decarboxylase Antizyme 1","Protein Coding","39","GC19P002269","0.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OAZ1"
"DLX5","Distal-Less Homeobox 5","Protein Coding","43","GC07M097020","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLX5"
"HOXB2","Homeobox B2","Protein Coding","40","GC17M048540","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXB2"
"SHANK1","SH3 And Multiple Ankyrin Repeat Domains 1","Protein Coding","37","GC19M050659","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHANK1"
"RAPGEF4","Rap Guanine Nucleotide Exchange Factor 4","Protein Coding","42","GC02P172735","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAPGEF4"
"CES4A","Carboxylesterase 4A","Protein Coding","33","GC16P066988","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CES4A"
"CES5A","Carboxylesterase 5A","Protein Coding","33","GC16M055881","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CES5A"
"SLC15A1","Solute Carrier Family 15 Member 1","Protein Coding","44","GC13M098683","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC15A1"
"ME2","Malic Enzyme 2","Protein Coding","44","GC18P050879","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ME2"
"KLHL2","Kelch Like Family Member 2","Protein Coding","39","GC04P165207","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL2"
"LIAS","Lipoic Acid Synthetase","Protein Coding","43","GC04P039463","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIAS"
"SLC17A8","Solute Carrier Family 17 Member 8","Protein Coding","42","GC12P100357","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC17A8"
"ZER1","Zyg-11 Related Cell Cycle Regulator","Protein Coding","34","GC09M128729","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZER1"
"PARP9","Poly(ADP-Ribose) Polymerase Family Member 9","Protein Coding","38","GC03M122527","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP9"
"RPS6KB2","Ribosomal Protein S6 Kinase B2","Protein Coding","46","GC11P067428","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS6KB2"
"TNNT3","Troponin T3, Fast Skeletal Type","Protein Coding","43","GC11P001920","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNNT3"
"HCFC2","Host Cell Factor C2","Protein Coding","36","GC12P104064","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCFC2"
"LMF2","Lipase Maturation Factor 2","Protein Coding","33","GC22M050502","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMF2"
"KTN1","Kinectin 1","Protein Coding","39","GC14P055559","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KTN1"
"WDR72","WD Repeat Domain 72","Protein Coding","38","GC15M060599","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR72"
"ZNF154","Zinc Finger Protein 154","Protein Coding","31","GC19M057697","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF154"
"CCDC144NL-AS1","CCDC144NL Antisense RNA 1","RNA Gene","12","GC17P026175","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC144NL-AS1"
"LINC02866","Long Intergenic Non-Protein Coding RNA 2866","RNA Gene","6","GC08P040116","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02866"
"ZBTB24","Zinc Finger And BTB Domain Containing 24","Protein Coding","39","GC06M109462","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB24"
"CA14","Carbonic Anhydrase 14","Protein Coding","44","GC01P150258","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA14"
"CSNK1A1L","Casein Kinase 1 Alpha 1 Like","Protein Coding","35","GC13M037103","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK1A1L"
"FOXI1","Forkhead Box I1","Protein Coding","38","GC05P170105","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXI1"
"CD226","CD226 Molecule","Protein Coding","43","GC18M069831","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD226"
"MUC12","Mucin 12, Cell Surface Associated","Protein Coding","32","GC07P100969","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC12"
"NAA15","N-Alpha-Acetyltransferase 15, NatA Auxiliary Subunit","Protein Coding","39","GC04P139301","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAA15"
"PPFIBP2","PPFIA Binding Protein 2","Protein Coding","37","GC11P007491","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPFIBP2"
"ADCK1","AarF Domain Containing Kinase 1","Protein Coding","37","GC14P077800","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADCK1"
"MON1A","MON1 Homolog A, Secretory Trafficking Associated","Protein Coding","36","GC03M049925","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MON1A"
"DIAPH2","Diaphanous Related Formin 2","Protein Coding","42","GC0XP096684","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIAPH2"
"PTGR2","Prostaglandin Reductase 2","Protein Coding","39","GC14P073852","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGR2"
"PPP1R14C","Protein Phosphatase 1 Regulatory Inhibitor Subunit 14C","Protein Coding","37","GC06P150143","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R14C"
"ZBTB22","Zinc Finger And BTB Domain Containing 22","Protein Coding","35","GC06M033315","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB22"
"LIN28A","Lin-28 Homolog A","Protein Coding","41","GC01P026410","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN28A"
"PSPH","Phosphoserine Phosphatase","Protein Coding","46","GC07M056010","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSPH"
"MPV17L2","MPV17 Mitochondrial Inner Membrane Protein Like 2","Protein Coding","36","GC19P018193","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPV17L2"
"CA5B","Carbonic Anhydrase 5B","Protein Coding","41","GC0XP015688","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA5B"
"AGBL5","ATP/GTP Binding Protein Like 5","Protein Coding","38","GC02P027016","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGBL5"
"HACD1","3-Hydroxyacyl-CoA Dehydratase 1","Protein Coding","35","GC10M017589","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HACD1"
"KXD1","KxDL Motif Containing 1","Protein Coding","35","GC19P018557","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KXD1"
"TBX19","T-Box Transcription Factor 19","Protein Coding","40","GC01P168280","0.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX19"
"SUGP1","SURP And G-Patch Domain Containing 1","Protein Coding","36","GC19M019276","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUGP1"
"TXNDC12","Thioredoxin Domain Containing 12","Protein Coding","38","GC01M052020","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNDC12"
"RAI2","Retinoic Acid Induced 2","Protein Coding","34","GC0XM017818","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAI2"
"PPRC1","PPARG Related Coactivator 1","Protein Coding","37","GC10P102132","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPRC1"
"IFI35","Interferon Induced Protein 35","Protein Coding","37","GC17P043006","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI35"
"DDX3Y","DEAD-Box Helicase 3 Y-Linked","Protein Coding","38","GC0YP012963","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX3Y"
"CYP4F3","Cytochrome P450 Family 4 Subfamily F Member 3","Protein Coding","42","GC19P015640","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP4F3"
"HCG11","HLA Complex Group 11","RNA Gene","16","GC06P028026","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCG11"
"SUMO1P3","SUMO1 Pseudogene 3","Pseudogene","12","GC01P160317","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUMO1P3"
"PACSIN3","Protein Kinase C And Casein Kinase Substrate In Neurons 3","Protein Coding","36","GC11M059685","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PACSIN3"
"SLC25A1","Solute Carrier Family 25 Member 1","Protein Coding","46","GC22M019176","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A1"
"WDR45B","WD Repeat Domain 45B","Protein Coding","36","GC17M082614","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR45B"
"TFAP2C","Transcription Factor AP-2 Gamma","Protein Coding","42","GC20P056629","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFAP2C"
"MYL9","Myosin Light Chain 9","Protein Coding","42","GC20P036541","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYL9"
"STAG1","Stromal Antigen 1","Protein Coding","43","GC03M136336","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAG1"
"PDE3B","Phosphodiesterase 3B","Protein Coding","43","GC11P014643","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE3B"
"F8A1","Coagulation Factor VIII Associated 1","Protein Coding","34","GC0XP154886","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F8A1"
"PIGL","Phosphatidylinositol Glycan Anchor Biosynthesis Class L","Protein Coding","41","GC17P016217","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGL"
"CST1","Cystatin SN","Protein Coding","38","GC20M023728","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CST1"
"STAC","SH3 And Cysteine Rich Domain","Protein Coding","37","GC03P036421","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAC"
"ZFYVE21","Zinc Finger FYVE-Type Containing 21","Protein Coding","35","GC14P103715","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFYVE21"
"TNFRSF18","TNF Receptor Superfamily Member 18","Protein Coding","43","GC01M001203","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF18"
"LRAT","Lecithin Retinol Acyltransferase","Protein Coding","45","GC04P154626","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRAT"
"SPATA7","Spermatogenesis Associated 7","Protein Coding","37","GC14P088384","0.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA7"
