Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"TAOK3","TAO Kinase 3","Protein Coding","41","GC12M118149","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAOK3"
"MIR26A1","MicroRNA 26a-1","RNA Gene","18","GC03P037969","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26A1"
"FCHSD2","FCH And Double SH3 Domains 2","Protein Coding","35","GC11M072836","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCHSD2"
"MOCOS","Molybdenum Cofactor Sulfurase","Protein Coding","42","GC18P036187","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOCOS"
"SH3BP5","SH3 Domain Binding Protein 5","Protein Coding","40","GC03M015442","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH3BP5"
"RPUSD3","RNA Pseudouridine Synthase D3","Protein Coding","35","GC03M009839","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPUSD3"
"MIR133B","MicroRNA 133b","RNA Gene","19","GC06P052148","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR133B"
"BNIP2","BCL2 Interacting Protein 2","Protein Coding","39","GC15M059659","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BNIP2"
"CCNI","Cyclin I","Protein Coding","37","GC04M077047","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNI"
"IL1RAP","Interleukin 1 Receptor Accessory Protein","Protein Coding","43","GC03P190514","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RAP"
"POC1B","POC1 Centriolar Protein B","Protein Coding","36","GC12M089419","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POC1B"
"DUS1L","Dihydrouridine Synthase 1 Like","Protein Coding","36","GC17M082057","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUS1L"
"GRB14","Growth Factor Receptor Bound Protein 14","Protein Coding","42","GC02M164492","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRB14"
"SNHG29","Small Nucleolar RNA Host Gene 29","RNA Gene","15","GC17P016467","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG29"
"PCLAF","PCNA Clamp Associated Factor","Protein Coding","29","GC15M064549","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCLAF"
"ADAMTS20","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 20","Protein Coding","36","GC12M043353","0.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS20"
"CTNND2","Catenin Delta 2","Protein Coding","42","GC05M010971","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNND2"
"CCL13","C-C Motif Chemokine Ligand 13","Protein Coding","38","GC17P034356","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL13"
"ERICH1","Glutamate Rich 1","Protein Coding","30","GC08M000614","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERICH1"
"CDH3","Cadherin 3","Protein Coding","47","GC16P068637","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH3"
"C1QB","Complement C1q B Chain","Protein Coding","44","GC01P022652","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1QB"
"CD82","CD82 Molecule","Protein Coding","43","GC11P044586","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD82"
"TARS2","Threonyl-TRNA Synthetase 2, Mitochondrial","Protein Coding","42","GC01P150459","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TARS2"
"ISYNA1","Inositol-3-Phosphate Synthase 1","Protein Coding","41","GC19M018406","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ISYNA1"
"RASIP1","Ras Interacting Protein 1","Protein Coding","36","GC19M048720","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASIP1"
"MT-ND1","Mitochondrially Encoded NADH:Ubiquinone Oxidoreductase Core Subunit 1","Protein Coding","32","GCMTP003309","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-ND1"
"H2AC21","H2A Clustered Histone 21","Protein Coding","28","GC01M149936","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC21"
"HSP90AA2P","Heat Shock Protein 90 Alpha Family Class A Member 2, Pseudogene","Pseudogene","21","GC11M027888","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSP90AA2P"
"IFNE","Interferon Epsilon","Protein Coding","34","GC09M021480","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNE"
"RSPO3","R-Spondin 3","Protein Coding","37","GC06P127118","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSPO3"
"GCSH","Glycine Cleavage System Protein H","Protein Coding","43","GC16M081081","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCSH"
"AIM2","Absent In Melanoma 2","Protein Coding","42","GC01M159062","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AIM2"
"UNC45B","Unc-45 Myosin Chaperone B","Protein Coding","39","GC17P035148","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNC45B"
"ATP6V0E2","ATPase H+ Transporting V0 Subunit E2","Protein Coding","37","GC07P149873","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V0E2"
"MMP10","Matrix Metallopeptidase 10","Protein Coding","46","GC11M102770","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP10"
"SERPINA4","Serpin Family A Member 4","Protein Coding","41","GC14P094561","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA4"
"NEU2","Neuraminidase 2","Protein Coding","38","GC02P233032","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEU2"
"SSX2","SSX Family Member 2","Protein Coding","37","GC0XM052696","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSX2"
"SYCE1","Synaptonemal Complex Central Element Protein 1","Protein Coding","36","GC10M133553","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYCE1"
"ZRANB3","Zinc Finger RANBP2-Type Containing 3","Protein Coding","35","GC02M135136","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZRANB3"
"ORMDL2","ORMDL Sphingolipid Biosynthesis Regulator 2","Protein Coding","35","GC12P055817","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ORMDL2"
"MIR101-1","MicroRNA 101-1","RNA Gene","17","GC01M065058","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR101-1"
"KCNN2","Potassium Calcium-Activated Channel Subfamily N Member 2","Protein Coding","42","GC05P114058","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNN2"
"CD24","CD24 Molecule","Protein Coding","30","GC06M106969","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD24"
"PTGER3","Prostaglandin E Receptor 3","Protein Coding","46","GC01M070852","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGER3"
"KLHL3","Kelch Like Family Member 3","Protein Coding","41","GC05M137617","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL3"
"PIPOX","Pipecolic Acid And Sarcosine Oxidase","Protein Coding","39","GC17P028951","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIPOX"
"TKFC","Triokinase And FMN Cyclase","Protein Coding","38","GC11P061334","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TKFC"
"MAN2A2","Mannosidase Alpha Class 2A Member 2","Protein Coding","38","GC15P090902","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAN2A2"
"ZNF426","Zinc Finger Protein 426","Protein Coding","35","GC19M009528","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF426"
"WDR13","WD Repeat Domain 13","Protein Coding","32","GC0XP048590","0.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR13"
"STYX","Serine/Threonine/Tyrosine Interacting Protein","Protein Coding","36","GC14P052730","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STYX"
"SULT1E1","Sulfotransferase Family 1E Member 1","Protein Coding","43","GC04M069841","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SULT1E1"
"KCNJ6","Potassium Inwardly Rectifying Channel Subfamily J Member 6","Protein Coding","47","GC21M037607","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ6"
"RGMA","Repulsive Guidance Molecule BMP Co-Receptor A","Protein Coding","40","GC15M093035","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGMA"
"CCL28","C-C Motif Chemokine Ligand 28","Protein Coding","40","GC05M043356","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL28"
"AVPR1A","Arginine Vasopressin Receptor 1A","Protein Coding","46","GC12M063142","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AVPR1A"
"ARL8A","ADP Ribosylation Factor Like GTPase 8A","Protein Coding","35","GC01M202133","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL8A"
"DHRSX","Dehydrogenase/Reductase X-Linked","Protein Coding","33","GC0XM002219","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHRSX"
"AK5","Adenylate Kinase 5","Protein Coding","42","GC01P077281","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AK5"
"NBL1","NBL1, DAN Family BMP Antagonist","Protein Coding","39","GC01P019600","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NBL1"
"COA5","Cytochrome C Oxidase Assembly Factor 5","Protein Coding","36","GC02M098599","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COA5"
"PNOC","Prepronociceptin","Protein Coding","36","GC08P028316","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNOC"
"FAM186B","Family With Sequence Similarity 186 Member B","Protein Coding","33","GC12M049582","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM186B"
"TMEM218","Transmembrane Protein 218","Protein Coding","31","GC11M125094","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM218"
"SNHG6","Small Nucleolar RNA Host Gene 6","RNA Gene","15","GC08M066921","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG6"
"SLC12A1","Solute Carrier Family 12 Member 1","Protein Coding","46","GC15P048191","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC12A1"
"CCL19","C-C Motif Chemokine Ligand 19","Protein Coding","42","GC09M034692","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL19"
"CHRNE","Cholinergic Receptor Nicotinic Epsilon Subunit","Protein Coding","44","GC17M004897","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRNE"
"LGALS4","Galectin 4","Protein Coding","38","GC19M041436","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS4"
"MIR182","MicroRNA 182","RNA Gene","17","GC07M129770","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR182"
"CAMTA1","Calmodulin Binding Transcription Activator 1","Protein Coding","41","GC01P006845","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMTA1"
"RASGRP3","RAS Guanyl Releasing Protein 3","Protein Coding","42","GC02P033436","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASGRP3"
"PRG2","Proteoglycan 2, Pro Eosinophil Major Basic Protein","Protein Coding","39","GC11M057386","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRG2"
"FGL1","Fibrinogen Like 1","Protein Coding","39","GC08M017864","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGL1"
"LDHAL6B","Lactate Dehydrogenase A Like 6B","Protein Coding","38","GC15P059206","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHAL6B"
"ORM2","Orosomucoid 2","Protein Coding","38","GC09P114329","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ORM2"
"CBLL1","Cbl Proto-Oncogene Like 1","Protein Coding","37","GC07P107743","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBLL1"
"NMRAL1","NmrA Like Redox Sensor 1","Protein Coding","36","GC16M004461","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NMRAL1"
"ECHDC2","Enoyl-CoA Hydratase Domain Containing 2","Protein Coding","35","GC01M052895","0.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ECHDC2"
"DACH2","Dachshund Family Transcription Factor 2","Protein Coding","36","GC0XP086148","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DACH2"
"TBX2","T-Box Transcription Factor 2","Protein Coding","44","GC17P061399","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX2"
"MIR148A","MicroRNA 148a","RNA Gene","16","GC07M025993","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR148A"
"GRIK2","Glutamate Ionotropic Receptor Kainate Type Subunit 2","Protein Coding","46","GC06P101181","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIK2"
"SOX11","SRY-Box Transcription Factor 11","Protein Coding","41","GC02P005704","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX11"
"NAGA","Alpha-N-Acetylgalactosaminidase","Protein Coding","44","GC22M042058","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAGA"
"GNG10","G Protein Subunit Gamma 10","Protein Coding","38","GC09P111661","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNG10"
"RCN3","Reticulocalbin 3","Protein Coding","34","GC19P049527","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RCN3"
"RDM1","RAD52 Motif Containing 1","Protein Coding","32","GC17M035918","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RDM1"
"TTC30B","Tetratricopeptide Repeat Domain 30B","Protein Coding","32","GC02M177548","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTC30B"
"SOAT2","Sterol O-Acyltransferase 2","Protein Coding","43","GC12P053103","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOAT2"
"GZMA","Granzyme A","Protein Coding","42","GC05P055102","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GZMA"
"ANGPT4","Angiopoietin 4","Protein Coding","40","GC20M000869","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGPT4"
"F13B","Coagulation Factor XIII B Chain","Protein Coding","39","GC01M197008","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F13B"
"ACYP1","Acylphosphatase 1","Protein Coding","38","GC14M075053","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACYP1"
"IL36B","Interleukin 36 Beta","Protein Coding","34","GC02M113022","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL36B"
"MIR100","MicroRNA 100","RNA Gene","19","GC11M122152","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR100"
"ARHGAP24","Rho GTPase Activating Protein 24","Protein Coding","39","GC04P085147","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP24"
"SOHLH2","Spermatogenesis And Oogenesis Specific Basic Helix-Loop-Helix 2","Protein Coding","31","GC13M036169","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOHLH2"
"APLN","Apelin","Protein Coding","37","GC0XM129645","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APLN"
"MIR141","MicroRNA 141","RNA Gene","19","GC12P007879","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR141"
"GLI2","GLI Family Zinc Finger 2","Protein Coding","48","GC02P120735","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLI2"
"GLYAT","Glycine-N-Acyltransferase","Protein Coding","39","GC11M059800","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLYAT"
"DUSP26","Dual Specificity Phosphatase 26","Protein Coding","34","GC08M033591","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP26"
"CD200","CD200 Molecule","Protein Coding","39","GC03P112332","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD200"
"EPHB6","EPH Receptor B6","Protein Coding","45","GC07P144739","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB6"
"GALNT11","Polypeptide N-Acetylgalactosaminyltransferase 11","Protein Coding","40","GC07P152025","0.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT11"
"PROZ","Protein Z, Vitamin K Dependent Plasma Glycoprotein","Protein Coding","41","GC13P113158","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROZ"
"ARHGEF3","Rho Guanine Nucleotide Exchange Factor 3","Protein Coding","41","GC03M056736","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGEF3"
"YPEL1","Yippee Like 1","Protein Coding","34","GC22M021697","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YPEL1"
"SERPINA2","Serpin Family A Member 2 (Gene/Pseudogene)","Protein Coding","27","GC14M094363","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA2"
"C4BPA","Complement Component 4 Binding Protein Alpha","Protein Coding","40","GC01P207105","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C4BPA"
"BBS9","Bardet-Biedl Syndrome 9","Protein Coding","39","GC07P033112","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BBS9"
"VEZT","Vezatin, Adherens Junctions Transmembrane Protein","Protein Coding","34","GC12P095217","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEZT"
"MYH6","Myosin Heavy Chain 6","Protein Coding","46","GC14M023380","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH6"
"GSTM2","Glutathione S-Transferase Mu 2","Protein Coding","41","GC01P109668","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTM2"
"DPP10","Dipeptidyl Peptidase Like 10","Protein Coding","38","GC02P114442","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP10"
"P2RY2","Purinergic Receptor P2Y2","Protein Coding","45","GC11P073217","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RY2"
"VGF","VGF Nerve Growth Factor Inducible","Protein Coding","38","GC07M101162","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VGF"
"SP8","Sp8 Transcription Factor","Protein Coding","36","GC07M020788","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP8"
"SYNE3","Spectrin Repeat Containing Nuclear Envelope Family Member 3","Protein Coding","34","GC14M095408","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNE3"
"OAS1","2'-5'-Oligoadenylate Synthetase 1","Protein Coding","45","GC12P112906","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OAS1"
"ARHGEF39","Rho Guanine Nucleotide Exchange Factor 39","Protein Coding","34","GC09M035658","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGEF39"
"MAGI2","Membrane Associated Guanylate Kinase, WW And PDZ Domain Containing 2","Protein Coding","43","GC07M078017","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGI2"
"FOXI1","Forkhead Box I1","Protein Coding","38","GC05P170105","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXI1"
"IL21R","Interleukin 21 Receptor","Protein Coding","42","GC16P027413","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL21R"
"HAS1","Hyaluronan Synthase 1","Protein Coding","39","GC19M051714","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAS1"
"ZFP90","ZFP90 Zinc Finger Protein","Protein Coding","36","GC16P068530","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP90"
"ASPG","Asparaginase","Protein Coding","36","GC14P104085","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPG"
"IL26","Interleukin 26","Protein Coding","33","GC12M068201","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL26"
"FOXD2-AS1","FOXD2 Adjacent Opposite Strand RNA 1","RNA Gene","15","GC01M047432","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXD2-AS1"
"VPS8","VPS8 Subunit Of CORVET Complex","Protein Coding","37","GC03P184812","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS8"
"SYNC","Syncoilin, Intermediate Filament Protein","Protein Coding","33","GC01M032679","0.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNC"
"CD109","CD109 Molecule","Protein Coding","39","GC06P073695","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD109"
"PPIL3","Peptidylprolyl Isomerase Like 3","Protein Coding","37","GC02M200870","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIL3"
"SDK2","Sidekick Cell Adhesion Molecule 2","Protein Coding","36","GC17M073334","0.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDK2"
